,season,Var.4,Visitor/Neutral,PTS,Home/Neutral,PTS.1,playoffs
55673,2014,Box Score,Chicago Bulls,93,Cleveland Cavaliers,97,0
55674,2014,Box Score,Minnesota Timberwolves,112,Dallas Mavericks,106,0
55675,2014,Box Score,Brooklyn Nets,97,Memphis Grizzlies,88,0
55676,2014,Box Score,Boston Celtics,85,Milwaukee Bucks,92,0
55677,2014,Box Score,Utah Jazz,112,Phoenix Suns,104,0
55678,2014,Box Score,Houston Rockets,112,San Antonio Spurs,106,0
55679,2014,Box Score,Atlanta Hawks,101,Washington Wizards,108,0
55680,2014,Box Score,Philadelphia 76ers,100,Detroit Pistons,115,0
55681,2014,Box Score,Indiana Pacers,105,Los Angeles Clippers,100,0
55682,2014,Box Score,Portland Trail Blazers,114,Los Angeles Lakers,108,0
55683,2014,Box Score,Charlotte Bobcats,98,Miami Heat,99,0
55684,2014,Box Score,New Orleans Pelicans,103,New York Knicks,99,0
55685,2014,Box Score,Minnesota Timberwolves,103,Oklahoma City Thunder,113,0
55686,2014,Box Score,Golden State Warriors,115,Sacramento Kings,113,0
55687,2014,Box Score,Denver Nuggets,112,Toronto Raptors,98,0
55688,2014,Box Score,New Orleans Pelicans,131,Chicago Bulls,128,0
55689,2014,Box Score,Indiana Pacers,102,Portland Trail Blazers,106,0
55690,2014,Box Score,Atlanta Hawks,100,San Antonio Spurs,102,0
55691,2014,Box Score,Houston Rockets,103,Utah Jazz,109,0
55692,2014,Box Score,Orlando Magic,80,Washington Wizards,98,0
55693,2014,Box Score,Milwaukee Bucks,100,Boston Celtics,108,0
55694,2014,Box Score,Denver Nuggets,111,Brooklyn Nets,87,0
55695,2014,Box Score,Charlotte Bobcats,82,Dallas Mavericks,89,0
55696,2014,Box Score,Toronto Raptors,103,Golden State Warriors,112,0
55697,2014,Box Score,Phoenix Suns,91,Memphis Grizzlies,110,0
55698,2014,Box Score,Detroit Pistons,107,Miami Heat,97,0
55699,2014,Box Score,Orlando Magic,125,Philadelphia 76ers,126,0
55700,2014,Box Score,Oklahoma City Thunder,97,Sacramento Kings,95,0
55701,2014,Box Score,Los Angeles Clippers,97,Atlanta Hawks,107,0
55702,2014,Box Score,Denver Nuggets,88,Cleveland Cavaliers,98,0
55703,2014,Box Score,Phoenix Suns,97,Houston Rockets,88,0
55704,2014,Box Score,Detroit Pistons,105,Milwaukee Bucks,98,0
55705,2014,Box Score,Dallas Mavericks,100,New Orleans Pelicans,97,0
55706,2014,Box Score,Oklahoma City Thunder,104,Portland Trail Blazers,111,0
55707,2014,Box Score,Indiana Pacers,95,Utah Jazz,86,0
55708,2014,Box Score,New York Knicks,113,Brooklyn Nets,83,0
55709,2014,Box Score,Miami Heat,87,Chicago Bulls,107,0
55710,2014,Box Score,Los Angeles Clippers,101,Memphis Grizzlies,81,0
55711,2014,Box Score,Cleveland Cavaliers,89,Atlanta Hawks,108,0
55712,2014,Box Score,Denver Nuggets,98,Boston Celtics,106,0
55713,2014,Box Score,Philadelphia 76ers,88,Charlotte Bobcats,105,0
55714,2014,Box Score,Golden State Warriors,83,Houston Rockets,105,0
55715,2014,Box Score,Oklahoma City Thunder,109,New Orleans Pelicans,95,0
55716,2014,Box Score,Orlando Magic,83,New York Knicks,121,0
55717,2014,Box Score,Toronto Raptors,97,Phoenix Suns,106,0
55718,2014,Box Score,Utah Jazz,98,Portland Trail Blazers,130,0
55719,2014,Box Score,Los Angeles Lakers,106,Sacramento Kings,100,0
55720,2014,Box Score,Milwaukee Bucks,109,Washington Wizards,105,0
55721,2014,Box Score,Detroit Pistons,92,Chicago Bulls,75,0
55722,2014,Box Score,Los Angeles Clippers,82,Cleveland Cavaliers,88,0
55723,2014,Box Score,Golden State Warriors,108,Memphis Grizzlies,82,0
55724,2014,Box Score,Brooklyn Nets,90,Milwaukee Bucks,82,0
55725,2014,Box Score,Miami Heat,103,Minnesota Timberwolves,82,0
55726,2014,Box Score,Denver Nuggets,103,Philadelphia 76ers,92,0
55727,2014,Box Score,Dallas Mavericks,108,Portland Trail Blazers,106,0
55728,2014,Box Score,Indiana Pacers,111,San Antonio Spurs,100,0
55729,2014,Box Score,Sacramento Kings,112,Utah Jazz,102,0
55730,2014,Box Score,Miami Heat,110,Detroit Pistons,95,0
55731,2014,Box Score,Orlando Magic,88,Houston Rockets,98,0
55732,2014,Box Score,Toronto Raptors,106,Los Angeles Lakers,94,0
55733,2014,Box Score,Boston Celtics,114,New York Knicks,73,0
55734,2014,Box Score,Indiana Pacers,94,Oklahoma City Thunder,118,0
55735,2014,Box Score,Golden State Warriors,111,Charlotte Bobcats,115,0
55736,2014,Box Score,Orlando Magic,85,Memphis Grizzlies,94,0
55737,2014,Box Score,Los Angeles Clippers,94,Philadelphia 76ers,83,0
55738,2014,Box Score,Dallas Mavericks,97,Sacramento Kings,112,0
55739,2014,Box Score,Portland Trail Blazers,105,Utah Jazz,94,0
55740,2014,Box Score,Denver Nuggets,75,Washington Wizards,74,0
55741,2014,Box Score,Oklahoma City Thunder,101,Atlanta Hawks,92,0
55742,2014,Box Score,Boston Celtics,96,Brooklyn Nets,104,0
55743,2014,Box Score,Milwaukee Bucks,78,Chicago Bulls,74,0
55744,2014,Box Score,New York Knicks,94,Cleveland Cavaliers,109,0
55745,2014,Box Score,Minnesota Timberwolves,121,Detroit Pistons,94,0
55746,2014,Box Score,Miami Heat,84,Indiana Pacers,90,0
55747,2014,Box Score,Phoenix Suns,114,Los Angeles Lakers,108,0
55748,2014,Box Score,San Antonio Spurs,116,Toronto Raptors,103,0
55749,2014,Box Score,Los Angeles Clippers,96,Boston Celtics,88,0
55750,2014,Box Score,Orlando Magic,92,Charlotte Bobcats,83,0
55751,2014,Box Score,Dallas Mavericks,93,Golden State Warriors,95,0
55752,2014,Box Score,Oklahoma City Thunder,116,Memphis Grizzlies,100,0
55753,2014,Box Score,San Antonio Spurs,109,Milwaukee Bucks,77,0
55754,2014,Box Score,Philadelphia 76ers,99,Minnesota Timberwolves,106,0
55755,2014,Box Score,Detroit Pistons,106,New Orleans Pelicans,111,0
55756,2014,Box Score,Chicago Bulls,78,New York Knicks,83,0
55757,2014,Box Score,Utah Jazz,122,Sacramento Kings,101,0
55758,2014,Box Score,Los Angeles Clippers,93,Brooklyn Nets,102,0
55759,2014,Box Score,Houston Rockets,104,Portland Trail Blazers,111,0
55760,2014,Box Score,Washington Wizards,99,Atlanta Hawks,101,0
55761,2014,Box Score,New York Knicks,86,Boston Celtics,90,0
55762,2014,Box Score,Utah Jazz,103,Denver Nuggets,93,0
55763,2014,Box Score,Brooklyn Nets,99,Detroit Pistons,103,0
55764,2014,Box Score,Houston Rockets,116,Golden State Warriors,112,0
55765,2014,Box Score,Charlotte Bobcats,94,Indiana Pacers,99,0
55766,2014,Box Score,Chicago Bulls,91,Milwaukee Bucks,90,0
55767,2014,Box Score,Memphis Grizzlies,98,New Orleans Pelicans,104,0
55768,2014,Box Score,Los Angeles Lakers,97,Oklahoma City Thunder,122,0
55769,2014,Box Score,Cleveland Cavaliers,109,Orlando Magic,100,0
55770,2014,Box Score,Sacramento Kings,107,Phoenix Suns,116,0
55771,2014,Box Score,Minnesota Timberwolves,110,San Antonio Spurs,117,0
55772,2014,Box Score,Philadelphia 76ers,100,Toronto Raptors,108,0
55773,2014,Box Score,Los Angeles Lakers,88,Charlotte Bobcats,85,0
55774,2014,Box Score,Toronto Raptors,99,Chicago Bulls,77,0
55775,2014,Box Score,Milwaukee Bucks,93,Dallas Mavericks,106,0
55776,2014,Box Score,Cleveland Cavaliers,107,Miami Heat,114,0
55777,2014,Box Score,Atlanta Hawks,106,New York Knicks,111,0
55778,2014,Box Score,Portland Trail Blazers,139,Philadelphia 76ers,105,0
55779,2014,Box Score,San Antonio Spurs,100,Utah Jazz,84,0
55780,2014,Box Score,Los Angeles Clippers,113,Washington Wizards,97,0
55781,2014,Box Score,New Orleans Pelicans,93,Denver Nuggets,102,0
55782,2014,Box Score,Portland Trail Blazers,111,Detroit Pistons,109,0
55783,2014,Box Score,Minnesota Timberwolves,101,Memphis Grizzlies,93,0
55784,2014,Box Score,Orlando Magic,98,Oklahoma City Thunder,101,0
55785,2014,Box Score,Golden State Warriors,102,Phoenix Suns,106,0
55786,2014,Box Score,Houston Rockets,91,Sacramento Kings,106,0
55787,2014,Box Score,Los Angeles Lakers,100,Atlanta Hawks,114,0
55788,2014,Box Score,Minnesota Timberwolves,97,Boston Celtics,101,0
55789,2014,Box Score,Philadelphia 76ers,94,Brooklyn Nets,130,0
55790,2014,Box Score,Orlando Magic,83,Chicago Bulls,82,0
55791,2014,Box Score,Detroit Pistons,101,Indiana Pacers,96,0
55792,2014,Box Score,San Antonio Spurs,92,Los Angeles Clippers,115,0
55793,2014,Box Score,Utah Jazz,94,Miami Heat,117,0
55794,2014,Box Score,Washington Wizards,102,New York Knicks,101,0
55795,2014,Box Score,Sacramento Kings,87,Charlotte Bobcats,95,0
55796,2014,Box Score,Portland Trail Blazers,119,Cleveland Cavaliers,116,0
55797,2014,Box Score,Oklahoma City Thunder,105,Denver Nuggets,93,0
55798,2014,Box Score,New Orleans Pelicans,93,Golden State Warriors,104,0
55799,2014,Box Score,Los Angeles Lakers,96,Memphis Grizzlies,92,0
55800,2014,Box Score,Sacramento Kings,107,Atlanta Hawks,124,0
55801,2014,Box Score,Detroit Pistons,107,Boston Celtics,106,0
55802,2014,Box Score,Washington Wizards,113,Brooklyn Nets,107,0
55803,2014,Box Score,Memphis Grizzlies,91,Dallas Mavericks,105,0
55804,2014,Box Score,Chicago Bulls,94,Houston Rockets,109,0
55805,2014,Box Score,New Orleans Pelicans,95,Los Angeles Clippers,108,0
55806,2014,Box Score,Indiana Pacers,94,Miami Heat,97,0
55807,2014,Box Score,New York Knicks,107,Milwaukee Bucks,101,0
55808,2014,Box Score,Portland Trail Blazers,109,Minnesota Timberwolves,120,0
55809,2014,Box Score,Utah Jazz,86,Orlando Magic,82,0
55810,2014,Box Score,San Antonio Spurs,108,Phoenix Suns,101,0
55811,2014,Box Score,Charlotte Bobcats,104,Toronto Raptors,102,0
55812,2014,Box Score,San Antonio Spurs,104,Golden State Warriors,102,0
55813,2014,Box Score,Chicago Bulls,95,Oklahoma City Thunder,107,0
55814,2014,Box Score,Utah Jazz,85,Atlanta Hawks,118,0
55815,2014,Box Score,Milwaukee Bucks,111,Cleveland Cavaliers,114,0
55816,2014,Box Score,Toronto Raptors,109,Dallas Mavericks,108,0
55817,2014,Box Score,Phoenix Suns,103,Denver Nuggets,99,0
55818,2014,Box Score,Charlotte Bobcats,116,Detroit Pistons,106,0
55819,2014,Box Score,Houston Rockets,81,Indiana Pacers,114,0
55820,2014,Box Score,Minnesota Timberwolves,91,Los Angeles Lakers,104,0
55821,2014,Box Score,Sacramento Kings,103,Miami Heat,122,0
55822,2014,Box Score,Brooklyn Nets,120,Philadelphia 76ers,121,0
55823,2014,Box Score,Washington Wizards,106,Boston Celtics,99,0
55824,2014,Box Score,Utah Jazz,88,Charlotte Bobcats,85,0
55825,2014,Box Score,Cleveland Cavaliers,84,Chicago Bulls,100,0
55826,2014,Box Score,Houston Rockets,114,Detroit Pistons,97,0
55827,2014,Box Score,Los Angeles Lakers,83,Golden State Warriors,102,0
55828,2014,Box Score,Denver Nuggets,91,Los Angeles Clippers,112,0
55829,2014,Box Score,Philadelphia 76ers,106,Milwaukee Bucks,116,0
55830,2014,Box Score,Memphis Grizzlies,95,New York Knicks,87,0
55831,2014,Box Score,Sacramento Kings,105,Orlando Magic,100,0
55832,2014,Box Score,Dallas Mavericks,108,Phoenix Suns,123,0
55833,2014,Box Score,New Orleans Pelicans,107,Portland Trail Blazers,110,0
55834,2014,Box Score,Oklahoma City Thunder,113,San Antonio Spurs,100,0
55835,2014,Box Score,Boston Celtics,79,Indiana Pacers,106,0
55836,2014,Box Score,Minnesota Timberwolves,116,Los Angeles Clippers,120,0
55837,2014,Box Score,Toronto Raptors,104,Oklahoma City Thunder,98,0
55838,2014,Box Score,Indiana Pacers,103,Brooklyn Nets,86,0
55839,2014,Box Score,Milwaukee Bucks,110,Charlotte Bobcats,111,0
55840,2014,Box Score,Detroit Pistons,115,Cleveland Cavaliers,92,0
55841,2014,Box Score,Golden State Warriors,89,Denver Nuggets,81,0
55842,2014,Box Score,Dallas Mavericks,111,Houston Rockets,104,0
55843,2014,Box Score,Utah Jazz,94,Memphis Grizzlies,104,0
55844,2014,Box Score,Atlanta Hawks,119,Miami Heat,121,0
55845,2014,Box Score,New York Knicks,103,Orlando Magic,98,0
55846,2014,Box Score,Los Angeles Lakers,90,Phoenix Suns,117,0
55847,2014,Box Score,New Orleans Pelicans,113,Sacramento Kings,100,0
55848,2014,Box Score,Toronto Raptors,99,San Antonio Spurs,112,0
55849,2014,Box Score,Chicago Bulls,95,Brooklyn Nets,78,0
55850,2014,Box Score,Los Angeles Clippers,103,Golden State Warriors,105,0
55851,2014,Box Score,Miami Heat,101,Los Angeles Lakers,95,0
55852,2014,Box Score,Oklahoma City Thunder,123,New York Knicks,94,0
55853,2014,Box Score,Houston Rockets,111,San Antonio Spurs,98,0
55854,2014,Box Score,Atlanta Hawks,127,Cleveland Cavaliers,125,0
55855,2014,Box Score,San Antonio Spurs,116,Dallas Mavericks,107,0
55856,2014,Box Score,Memphis Grizzlies,92,Houston Rockets,100,0
55857,2014,Box Score,Los Angeles Clippers,112,Portland Trail Blazers,116,0
55858,2014,Box Score,Milwaukee Bucks,93,Brooklyn Nets,104,0
55859,2014,Box Score,Oklahoma City Thunder,89,Charlotte Bobcats,85,0
55860,2014,Box Score,Phoenix Suns,86,Golden State Warriors,115,0
55861,2014,Box Score,Washington Wizards,98,Minnesota Timberwolves,120,0
55862,2014,Box Score,Denver Nuggets,89,New Orleans Pelicans,105,0
55863,2014,Box Score,Toronto Raptors,95,New York Knicks,83,0
55864,2014,Box Score,Detroit Pistons,92,Orlando Magic,109,0
55865,2014,Box Score,Miami Heat,103,Sacramento Kings,108,0
55866,2014,Box Score,Los Angeles Lakers,103,Utah Jazz,105,0
55867,2014,Box Score,Charlotte Bobcats,116,Atlanta Hawks,118,0
55868,2014,Box Score,Cleveland Cavaliers,100,Boston Celtics,103,0
55869,2014,Box Score,Dallas Mavericks,105,Chicago Bulls,83,0
55870,2014,Box Score,New Orleans Pelicans,98,Houston Rockets,107,0
55871,2014,Box Score,Brooklyn Nets,91,Indiana Pacers,105,0
55872,2014,Box Score,Utah Jazz,90,Los Angeles Clippers,98,0
55873,2014,Box Score,Denver Nuggets,99,Memphis Grizzlies,120,0
55874,2014,Box Score,Minnesota Timberwolves,117,Milwaukee Bucks,95,0
55875,2014,Box Score,Philadelphia 76ers,101,Phoenix Suns,115,0
55876,2014,Box Score,Miami Heat,108,Portland Trail Blazers,107,0
55877,2014,Box Score,New York Knicks,100,Toronto Raptors,115,0
55878,2014,Box Score,Detroit Pistons,82,Washington Wizards,106,0
55879,2014,Box Score,Golden State Warriors,108,Cleveland Cavaliers,104,0
55880,2014,Box Score,Philadelphia 76ers,111,Los Angeles Lakers,104,0
55881,2014,Box Score,Houston Rockets,86,Oklahoma City Thunder,117,0
55882,2014,Box Score,Atlanta Hawks,102,Orlando Magic,109,0
55883,2014,Box Score,Sacramento Kings,104,San Antonio Spurs,112,0
55884,2014,Box Score,Miami Heat,97,Denver Nuggets,94,0
55885,2014,Box Score,Washington Wizards,106,Detroit Pistons,99,0
55886,2014,Box Score,Phoenix Suns,107,Los Angeles Clippers,88,0
55887,2014,Box Score,Chicago Bulls,95,Memphis Grizzlies,91,0
55888,2014,Box Score,Dallas Mavericks,100,Minnesota Timberwolves,98,0
55889,2014,Box Score,Portland Trail Blazers,108,New Orleans Pelicans,110,0
55890,2014,Box Score,Charlotte Bobcats,80,Utah Jazz,83,0
55891,2014,Box Score,Atlanta Hawks,92,Boston Celtics,91,0
55892,2014,Box Score,Toronto Raptors,85,Chicago Bulls,79,0
55893,2014,Box Score,Sacramento Kings,110,Houston Rockets,106,0
55894,2014,Box Score,Cleveland Cavaliers,76,Indiana Pacers,91,0
55895,2014,Box Score,Milwaukee Bucks,94,Los Angeles Lakers,79,0
55896,2014,Box Score,Portland Trail Blazers,98,Oklahoma City Thunder,94,0
55897,2014,Box Score,Golden State Warriors,94,Orlando Magic,81,0
55898,2014,Box Score,Brooklyn Nets,92,San Antonio Spurs,113,0
55899,2014,Box Score,Philadelphia 76ers,114,Denver Nuggets,102,0
55900,2014,Box Score,Charlotte Bobcats,85,Los Angeles Clippers,112,0
55901,2014,Box Score,New Orleans Pelicans,112,Minnesota Timberwolves,124,0
55902,2014,Box Score,Indiana Pacers,82,Toronto Raptors,95,0
55903,2014,Box Score,Dallas Mavericks,87,Washington Wizards,78,0
55904,2014,Box Score,Boston Celtics,82,Chicago Bulls,94,0
55905,2014,Box Score,Orlando Magic,81,Cleveland Cavaliers,87,0
55906,2014,Box Score,Golden State Warriors,123,Miami Heat,114,0
55907,2014,Box Score,Brooklyn Nets,95,Oklahoma City Thunder,93,0
55908,2014,Box Score,Memphis Grizzlies,99,Phoenix Suns,91,0
55909,2014,Box Score,Charlotte Bobcats,104,Portland Trail Blazers,134,0
55910,2014,Box Score,Philadelphia 76ers,113,Sacramento Kings,104,0
55911,2014,Box Score,New York Knicks,105,San Antonio Spurs,101,0
55912,2014,Box Score,Milwaukee Bucks,87,Utah Jazz,96,0
55913,2014,Box Score,Golden State Warriors,101,Atlanta Hawks,100,0
55914,2014,Box Score,New Orleans Pelicans,95,Boston Celtics,92,0
55915,2014,Box Score,Los Angeles Clippers,119,Dallas Mavericks,112,0
55916,2014,Box Score,Memphis Grizzlies,108,Denver Nuggets,111,0
55917,2014,Box Score,New York Knicks,100,Houston Rockets,102,0
55918,2014,Box Score,Utah Jazz,99,Los Angeles Lakers,110,0
55919,2014,Box Score,Toronto Raptors,101,Washington Wizards,88,0
55920,2014,Box Score,Cleveland Cavaliers,82,Brooklyn Nets,89,0
55921,2014,Box Score,Atlanta Hawks,84,Chicago Bulls,91,0
55922,2014,Box Score,New Orleans Pelicans,82,Indiana Pacers,99,0
55923,2014,Box Score,Oklahoma City Thunder,115,Minnesota Timberwolves,111,0
55924,2014,Box Score,Miami Heat,110,Orlando Magic,94,0
55925,2014,Box Score,Milwaukee Bucks,100,Phoenix Suns,116,0
55926,2014,Box Score,Philadelphia 76ers,101,Portland Trail Blazers,99,0
55927,2014,Box Score,Charlotte Bobcats,113,Sacramento Kings,103,0
55928,2014,Box Score,Los Angeles Clippers,92,San Antonio Spurs,116,0
55929,2014,Box Score,Indiana Pacers,82,Cleveland Cavaliers,78,0
55930,2014,Box Score,New York Knicks,92,Dallas Mavericks,80,0
55931,2014,Box Score,Memphis Grizzlies,112,Detroit Pistons,84,0
55932,2014,Box Score,Denver Nuggets,137,Los Angeles Lakers,115,0
55933,2014,Box Score,Toronto Raptors,97,Miami Heat,102,0
55934,2014,Box Score,Boston Celtics,96,Oklahoma City Thunder,119,0
55935,2014,Box Score,Golden State Warriors,112,Washington Wizards,96,0
55936,2014,Box Score,Atlanta Hawks,86,Brooklyn Nets,91,0
55937,2014,Box Score,Orlando Magic,81,Los Angeles Clippers,101,0
55938,2014,Box Score,Minnesota Timberwolves,126,Philadelphia 76ers,95,0
55939,2014,Box Score,Washington Wizards,97,Charlotte Bobcats,83,0
55940,2014,Box Score,Phoenix Suns,87,Chicago Bulls,92,0
55941,2014,Box Score,Philadelphia 76ers,93,Cleveland Cavaliers,111,0
55942,2014,Box Score,Los Angeles Lakers,97,Dallas Mavericks,110,0
55943,2014,Box Score,Boston Celtics,98,Denver Nuggets,129,0
55944,2014,Box Score,Toronto Raptors,79,Indiana Pacers,86,0
55945,2014,Box Score,San Antonio Spurs,110,Memphis Grizzlies,108,0
55946,2014,Box Score,New Orleans Pelicans,88,Miami Heat,107,0
55947,2014,Box Score,Golden State Warriors,101,Milwaukee Bucks,80,0
55948,2014,Box Score,Detroit Pistons,85,New York Knicks,89,0
55949,2014,Box Score,Portland Trail Blazers,119,Sacramento Kings,123,0
55950,2014,Box Score,Oklahoma City Thunder,101,Utah Jazz,112,0
55951,2014,Box Score,Indiana Pacers,87,Atlanta Hawks,97,0
55952,2014,Box Score,Golden State Warriors,98,Brooklyn Nets,102,0
55953,2014,Box Score,Los Angeles Lakers,99,Houston Rockets,113,0
55954,2014,Box Score,Boston Celtics,105,Los Angeles Clippers,111,0
55955,2014,Box Score,Phoenix Suns,104,Minnesota Timberwolves,103,0
55956,2014,Box Score,Washington Wizards,102,New Orleans Pelicans,96,0
55957,2014,Box Score,Orlando Magic,94,Portland Trail Blazers,110,0
55958,2014,Box Score,Dallas Mavericks,90,San Antonio Spurs,112,0
55959,2014,Box Score,Detroit Pistons,91,Toronto Raptors,112,0
55960,2014,Box Score,Oklahoma City Thunder,88,Denver Nuggets,101,0
55961,2014,Box Score,Miami Heat,92,New York Knicks,102,0
55962,2014,Box Score,Houston Rockets,80,Atlanta Hawks,83,0
55963,2014,Box Score,Miami Heat,95,Brooklyn Nets,104,0
55964,2014,Box Score,Boston Celtics,97,Golden State Warriors,99,0
55965,2014,Box Score,Washington Wizards,66,Indiana Pacers,93,0
55966,2014,Box Score,Los Angeles Lakers,87,Los Angeles Clippers,123,0
55967,2014,Box Score,Phoenix Suns,99,Memphis Grizzlies,104,0
55968,2014,Box Score,Chicago Bulls,81,Milwaukee Bucks,72,0
55969,2014,Box Score,Charlotte Bobcats,92,Minnesota Timberwolves,119,0
55970,2014,Box Score,Dallas Mavericks,107,New Orleans Pelicans,90,0
55971,2014,Box Score,Detroit Pistons,114,Philadelphia 76ers,104,0
55972,2014,Box Score,Orlando Magic,83,Sacramento Kings,103,0
55973,2014,Box Score,Cleveland Cavaliers,113,Utah Jazz,102,0
55974,2014,Box Score,Charlotte Bobcats,97,Chicago Bulls,103,0
55975,2014,Box Score,New Orleans Pelicans,107,Dallas Mavericks,110,0
55976,2014,Box Score,Orlando Magic,94,Denver Nuggets,120,0
55977,2014,Box Score,Phoenix Suns,108,Detroit Pistons,110,0
55978,2014,Box Score,Milwaukee Bucks,85,Oklahoma City Thunder,101,0
55979,2014,Box Score,New York Knicks,102,Philadelphia 76ers,92,0
55980,2014,Box Score,Boston Celtics,104,Portland Trail Blazers,112,0
55981,2014,Box Score,Brooklyn Nets,80,Toronto Raptors,96,0
55982,2014,Box Score,Houston Rockets,114,Washington Wizards,107,0
55983,2014,Box Score,Atlanta Hawks,101,Memphis Grizzlies,108,0
55984,2014,Box Score,Cleveland Cavaliers,80,Sacramento Kings,124,0
55985,2014,Box Score,Minnesota Timberwolves,86,San Antonio Spurs,104,0
55986,2014,Box Score,Houston Rockets,104,Boston Celtics,92,0
55987,2014,Box Score,Washington Wizards,102,Chicago Bulls,88,0
55988,2014,Box Score,Orlando Magic,88,Dallas Mavericks,107,0
55989,2014,Box Score,San Antonio Spurs,101,New Orleans Pelicans,95,0
55990,2014,Box Score,Phoenix Suns,96,New York Knicks,98,0
